identifier,identifier_type_genome1,identifier_type_genome2,record_id_genome1,record_id_genome2,supporting_types_genome1,supporting_types_genome2,start_genome1,start_genome2,end_genome1,end_genome2,strand_genome1,strand_genome2,start_difference_bp,position_match_within_threshold,status
AC2IAX_000214,locus_tag,,Limnothrix,,CDS,,255659,,255794,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000215,locus_tag,,Limnothrix,,CDS,,255852,,256941,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000216,locus_tag,,Limnothrix,,CDS,,257222,,259253,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000217,locus_tag,,Limnothrix,,CDS,,259691,,259829,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000218,locus_tag,,Limnothrix,,CDS,,259846,,260644,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000219,locus_tag,,Limnothrix,,CDS,,260951,,261287,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000220,locus_tag,,Limnothrix,,CDS,,261170,,263312,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000221,locus_tag,,Limnothrix,,CDS,,263531,,264671,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000222,locus_tag,,Limnothrix,,CDS,,264695,,264971,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000223,locus_tag,,Limnothrix,,CDS,,264967,,266053,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000224,locus_tag,,Limnothrix,,CDS,,266171,,266891,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000225,locus_tag,,Limnothrix,,CDS,,266986,,267382,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000226,locus_tag,,Limnothrix,,CDS,,267374,,267515,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000227,locus_tag,,Limnothrix,,CDS,,267695,,268424,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000228,locus_tag,,Limnothrix,,CDS,,268410,,268962,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000229,locus_tag,,Limnothrix,,CDS,,269164,,269644,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000230,locus_tag,,Limnothrix,,CDS,,269660,,270134,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000231,locus_tag,,Limnothrix,,CDS,,270084,,270924,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000232,locus_tag,,Limnothrix,,CDS,,270993,,271788,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000233,locus_tag,,Limnothrix,,CDS,,271839,,273135,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000234,locus_tag,,Limnothrix,,CDS,,273254,,273515,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000235,locus_tag,,Limnothrix,,CDS,,273723,,274398,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000236,locus_tag,,Limnothrix,,CDS,,274721,,274862,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000238,locus_tag,,Limnothrix,,CDS,,275282,,275723,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000239,locus_tag,,Limnothrix,,tRNA,,275783,,275857,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000240,locus_tag,,Limnothrix,,CDS,,276051,,276660,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000241,locus_tag,,Limnothrix,,CDS,,276739,,277684,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000242,locus_tag,,Limnothrix,,CDS,,277995,,278895,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000243,locus_tag,,Limnothrix,,CDS,,279106,,279538,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000244,locus_tag,,Limnothrix,,CDS,,279823,,280117,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000245,locus_tag,,Limnothrix,,CDS,,280113,,280533,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000246,locus_tag,,Limnothrix,,CDS,,280571,,280727,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000247,locus_tag,,Limnothrix,,CDS,,280927,,282226,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000248,locus_tag,,Limnothrix,,tRNA,,282399,,282473,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000249,locus_tag,,Limnothrix,,CDS,,282720,,283230,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000250,locus_tag,,Limnothrix,,CDS,,283377,,285840,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000251,locus_tag,,Limnothrix,,CDS,,286058,,287078,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000252,locus_tag,,Limnothrix,,CDS,,287281,,288256,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000253,locus_tag,,Limnothrix,,CDS,,288550,,288952,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000254,locus_tag,,Limnothrix,,CDS,,289660,,290431,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000255,locus_tag,,Limnothrix,,CDS,,290581,,291103,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000256,locus_tag,,Limnothrix,,CDS,,291311,,294398,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000257,locus_tag,,Limnothrix,,CDS,,294591,,294855,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000258,locus_tag,,Limnothrix,,CDS,,294886,,295804,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000259,locus_tag,,Limnothrix,,CDS,,295890,,297636,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000260,locus_tag,,Limnothrix,,CDS,,297954,,298578,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000261,locus_tag,,Limnothrix,,CDS,,298955,,299207,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000262,locus_tag,,Limnothrix,,CDS,,299203,,299425,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000263,locus_tag,,Limnothrix,,CDS,,299523,,300816,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000264,locus_tag,,Limnothrix,,CDS,,300887,,301319,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000265,locus_tag,,Limnothrix,,CDS,,302438,,306920,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000266,locus_tag,,Limnothrix,,CDS,,307262,,308192,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000267,locus_tag,,Limnothrix,,CDS,,308516,,309743,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000268,locus_tag,,Limnothrix,,CDS,,309845,,310811,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000269,locus_tag,,Limnothrix,,CDS,,311001,,316272,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000270,locus_tag,,Limnothrix,,CDS,,316793,,317411,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000271,locus_tag,,Limnothrix,,CDS,,317730,,318654,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000272,locus_tag,,Limnothrix,,CDS,,318819,,319293,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000273,locus_tag,,Limnothrix,,CDS,,319443,,321267,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000274,locus_tag,,Limnothrix,,CDS,,321278,,321518,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000275,locus_tag,,Limnothrix,,CDS,,321679,,324415,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000276,locus_tag,,Limnothrix,,CDS,,324439,,324709,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000277,locus_tag,,Limnothrix,,CDS,,324902,,326186,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000278,locus_tag,,Limnothrix,,CDS,,327158,,327701,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000279,locus_tag,,Limnothrix,,CDS,,327824,,329738,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000280,locus_tag,,Limnothrix,,CDS,,329951,,330662,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000281,locus_tag,,Limnothrix,,CDS,,330697,,331165,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000282,locus_tag,,Limnothrix,,CDS,,331370,,332264,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000283,locus_tag,,Limnothrix,,CDS,,332461,,332917,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000284,locus_tag,,Limnothrix,,CDS,,332975,,333305,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000285,locus_tag,,Limnothrix,,CDS,,333420,,334293,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000286,locus_tag,,Limnothrix,,CDS,,334818,,335412,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000287,locus_tag,,Limnothrix,,CDS,,336177,,336750,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000288,locus_tag,,Limnothrix,,CDS,,337189,,339271,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000289,locus_tag,,Limnothrix,,CDS,,339348,,340137,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000290,locus_tag,,Limnothrix,,CDS,,340164,,340797,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000291,locus_tag,,Limnothrix,,CDS,,340810,,341776,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000292,locus_tag,,Limnothrix,,CDS,,342332,,342662,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000293,locus_tag,,Limnothrix,,CDS,,342924,,344460,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000294,locus_tag,,Limnothrix,,CDS,,344823,,345405,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000295,locus_tag,,Limnothrix,,CDS,,345596,,346109,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000296,locus_tag,,Limnothrix,,CDS,,346105,,346555,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000297,locus_tag,,Limnothrix,,CDS,,346760,,348590,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000298,locus_tag,,Limnothrix,,CDS,,349855,,350302,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000299,locus_tag,,Limnothrix,,CDS,,350338,,351943,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000300,locus_tag,,Limnothrix,,CDS,,353916,,354417,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000301,locus_tag,,Limnothrix,,CDS,,354462,,356682,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000302,locus_tag,,Limnothrix,,CDS,,357132,,358713,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000303,locus_tag,,Limnothrix,,CDS,,358734,,359280,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000304,locus_tag,,Limnothrix,,CDS,,359316,,359862,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000305,locus_tag,,Limnothrix,,CDS,,360144,,362352,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000306,locus_tag,,Limnothrix,,CDS,,362538,,364830,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000307,locus_tag,,Limnothrix,,CDS,,364990,,365938,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000308,locus_tag,,Limnothrix,,CDS,,365909,,366644,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000309,locus_tag,,Limnothrix,,CDS,,366969,,367275,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000310,locus_tag,,Limnothrix,,CDS,,367588,,368038,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000311,locus_tag,,Limnothrix,,CDS,,368146,,368386,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000312,locus_tag,,Limnothrix,,CDS,,368796,,370815,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000313,locus_tag,,Limnothrix,,CDS,,370896,,371604,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000314,locus_tag,,Limnothrix,,CDS,,371989,,373081,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000315,locus_tag,,Limnothrix,,CDS,,373394,,374018,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000316,locus_tag,,Limnothrix,,CDS,,374045,,375038,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000317,locus_tag,,Limnothrix,,CDS,,375218,,376013,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000318,locus_tag,,Limnothrix,,CDS,,376279,,377113,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000319,locus_tag,,Limnothrix,,CDS,,377299,,377794,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000320,locus_tag,,Limnothrix,,CDS,,377797,,379078,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000321,locus_tag,,Limnothrix,,CDS,,379264,,382069,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000322,locus_tag,,Limnothrix,,CDS,,382112,,382331,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000323,locus_tag,,Limnothrix,,CDS,,382351,,383722,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000324,locus_tag,,Limnothrix,,CDS,,383757,,385134,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000325,locus_tag,,Limnothrix,,CDS,,385163,,385820,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000326,locus_tag,,Limnothrix,,CDS,,385982,,386579,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000327,locus_tag,,Limnothrix,,CDS,,386641,,386938,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000328,locus_tag,,Limnothrix,,CDS,,386973,,387759,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000329,locus_tag,,Limnothrix,,CDS,,387746,,389795,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000330,locus_tag,,Limnothrix,,CDS,,389923,,390349,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000331,locus_tag,,Limnothrix,,CDS,,390352,,391861,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000332,locus_tag,,Limnothrix,,CDS,,391924,,392596,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000333,locus_tag,,Limnothrix,,CDS,,392715,,393153,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000334,locus_tag,,Limnothrix,,CDS,,393317,,393923,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000335,locus_tag,,Limnothrix,,CDS,,393926,,394793,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000336,locus_tag,,Limnothrix,,CDS,,395226,,395817,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000337,locus_tag,,Limnothrix,,CDS,,395870,,396602,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000338,locus_tag,,Limnothrix,,CDS,,396692,,398399,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000339,locus_tag,,Limnothrix,,CDS,,398395,,399376,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000340,locus_tag,,Limnothrix,,CDS,,399436,,399616,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000341,locus_tag,,Limnothrix,,CDS,,399729,,400377,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000342,locus_tag,,Limnothrix,,CDS,,400557,,401535,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000343,locus_tag,,Limnothrix,,CDS,,401821,,403729,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000344,locus_tag,,Limnothrix,,CDS,,404072,,405203,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000345,locus_tag,,Limnothrix,,CDS,,405596,,405833,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000346,locus_tag,,Limnothrix,,CDS,,405831,,406026,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000347,locus_tag,,Limnothrix,,CDS,,406356,,406881,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000348,locus_tag,,Limnothrix,,CDS,,407302,,407875,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000349,locus_tag,,Limnothrix,,CDS,,407912,,408371,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000350,locus_tag,,Limnothrix,,CDS,,408480,,408885,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000351,locus_tag,,Limnothrix,,CDS,,409417,,410041,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000352,locus_tag,,Limnothrix,,CDS,,410332,,410854,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000353,locus_tag,,Limnothrix,,CDS,,411324,,411501,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000354,locus_tag,,Limnothrix,,CDS,,411481,,411706,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000355,locus_tag,,Limnothrix,,CDS,,411759,,412806,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000356,locus_tag,,Limnothrix,,CDS,,413082,,414288,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000357,locus_tag,,Limnothrix,,CDS,,414374,,414758,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000358,locus_tag,,Limnothrix,,CDS,,415110,,420414,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000359,locus_tag,,Limnothrix,,CDS,,420501,,423252,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000360,locus_tag,,Limnothrix,,CDS,,423395,,424694,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000361,locus_tag,,Limnothrix,,CDS,,424692,,424821,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000362,locus_tag,,Limnothrix,,CDS,,424892,,425960,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000363,locus_tag,,Limnothrix,,CDS,,426498,,428604,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000364,locus_tag,,Limnothrix,,CDS,,429143,,430679,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000365,locus_tag,,Limnothrix,,CDS,,430700,,431885,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000366,locus_tag,,Limnothrix,,CDS,,431924,,432344,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000367,locus_tag,,Limnothrix,,CDS,,432860,,433031,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000368,locus_tag,,Limnothrix,,CDS,,433403,,434240,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000369,locus_tag,,Limnothrix,,CDS,,434336,,435125,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000370,locus_tag,,Limnothrix,,CDS,,435099,,437712,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000371,locus_tag,,Limnothrix,,CDS,,437970,,439146,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000372,locus_tag,,Limnothrix,,CDS,,439526,,439907,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000373,locus_tag,,Limnothrix,,CDS,,439910,,440219,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000374,locus_tag,,Limnothrix,,CDS,,440315,,441575,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000375,locus_tag,,Limnothrix,,CDS,,443108,,444008,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000376,locus_tag,,Limnothrix,,CDS,,444257,,445223,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000377,locus_tag,,Limnothrix,,CDS,,445391,,446330,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000378,locus_tag,,Limnothrix,,CDS,,446377,,446968,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000379,locus_tag,,Limnothrix,,CDS,,447223,,448231,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000380,locus_tag,,Limnothrix,,CDS,,448240,,448645,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000381,locus_tag,,Limnothrix,,CDS,,449065,,450550,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000382,locus_tag,,Limnothrix,,CDS,,450906,,451548,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000383,locus_tag,,Limnothrix,,CDS,,451953,,452373,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000384,locus_tag,,Limnothrix,,CDS,,452382,,452643,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000385,locus_tag,,Limnothrix,,CDS,,452866,,453853,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000386,locus_tag,,Limnothrix,,CDS,,454025,,457034,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000387,locus_tag,,Limnothrix,,CDS,,457242,,457563,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000388,locus_tag,,Limnothrix,,CDS,,458083,,458638,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000389,locus_tag,,Limnothrix,,CDS,,458675,,459116,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000390,locus_tag,,Limnothrix,,CDS,,459112,,460009,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000391,locus_tag,,Limnothrix,,CDS,,460280,,461657,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000392,locus_tag,,Limnothrix,,CDS,,461623,,462577,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000393,locus_tag,,Limnothrix,,CDS,,462545,,463292,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000394,locus_tag,,Limnothrix,,CDS,,463449,,463782,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000395,locus_tag,,Limnothrix,,CDS,,463774,,464101,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000396,locus_tag,,Limnothrix,,CDS,,464596,,465430,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000400,locus_tag,,Limnothrix,,CDS,,467591,,468026,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000401,locus_tag,,Limnothrix,,CDS,,468101,,468866,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000402,locus_tag,,Limnothrix,,CDS,,469022,,469514,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000403,locus_tag,,Limnothrix,,CDS,,469956,,470577,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000404,locus_tag,,Limnothrix,,CDS,,471007,,471775,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000405,locus_tag,,Limnothrix,,CDS,,471997,,474043,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000406,locus_tag,,Limnothrix,,CDS,,474964,,476023,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000407,locus_tag,,Limnothrix,,CDS,,476143,,477994,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000408,locus_tag,,Limnothrix,,CDS,,478952,,479438,,1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000409,locus_tag,,Limnothrix,,CDS,,479635,,480817,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
AC2IAX_000410,locus_tag,,Limnothrix,,CDS,,480949,,481462,,-1,,,False,unique_to_genome1_or_no_match_within_500bp
